Provider,Fraud,inp_total_claims,inp_unique_bene,inp_sum_InscClaimAmtReimbursed,inp_mean_InscClaimAmtReimbursed,inp_sum_DeductibleAmtPaid,inp_mean_DeductibleAmtPaid,out_total_claims,out_unique_bene,out_sum_InscClaimAmtReimbursed,out_mean_InscClaimAmtReimbursed,out_sum_DeductibleAmtPaid,out_mean_DeductibleAmtPaid
PRV56540,0,1.0,1.0,0.0,0.0,1068.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56541,1,54.0,53.0,584000.0,10814.814814814816,56604.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56543,0,4.0,4.0,22000.0,5500.0,4272.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56544,0,18.0,18.0,99000.0,5500.0,17088.0,1068.0,2.0,2.0,630.0,315.0,0.0,0.0
PRV56545,0,1.0,1.0,7000.0,7000.0,1068.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56546,0,9.0,9.0,80000.0,8888.888888888889,8544.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56547,0,7.0,7.0,60000.0,8571.42857142857,7476.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56548,0,8.0,7.0,124000.0,15500.0,8544.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56549,0,2.0,2.0,14000.0,7000.0,2136.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56550,1,55.0,43.0,540000.0,9818.181818181818,58740.0,1068.0,25.0,23.0,14890.0,595.6,0.0,0.0
PRV56551,0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,30.0,14070.0,390.8333333333333,100.0,2.7777777777777777
PRV56552,0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,16.0,7390.0,307.9166666666667,0.0,0.0
PRV56553,0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,38.0,14620.0,224.92307692307693,140.0,2.1538461538461537
PRV56554,0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,46.0,13810.0,287.7083333333333,190.0,3.9583333333333335
PRV56555,0,59.0,57.0,491000.0,8322.033898305084,61944.0,1068.0,10.0,10.0,3800.0,380.0,0.0,0.0
PRV56556,0,74.0,65.0,619000.0,8364.864864864865,79032.0,1068.0,806.0,352.0,233530.0,289.7394540942928,2870.0,3.5607940446650126
PRV56557,0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,57.0,22690.0,349.0769230769231,90.0,1.3846153846153846
PRV56559,0,0.0,0.0,0.0,0.0,0.0,0.0,1113.0,807.0,345330.0,310.26954177897574,3470.0,3.1176999101527403
PRV56560,1,248.0,214.0,2605900.0,10507.661290322581,261660.0,1068.0,2065.0,831.0,606100.0,293.51089588377727,5020.0,2.430992736077482
PRV56562,0,2.0,2.0,38000.0,19000.0,2136.0,1068.0,35.0,21.0,10650.0,304.2857142857143,70.0,2.0
PRV56563,0,8.0,7.0,91000.0,11375.0,8544.0,1068.0,22.0,21.0,5890.0,267.72727272727275,0.0,0.0
PRV56566,1,1.0,1.0,12000.0,12000.0,1068.0,1068.0,175.0,62.0,56110.0,320.62857142857143,580.0,3.3142857142857145
PRV56568,0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,55.0,62180.0,474.6564885496183,840.0,6.412213740458015
PRV56570,0,13.0,12.0,148000.0,11384.615384615385,13884.0,1068.0,17.0,15.0,2940.0,172.94117647058823,0.0,0.0
PRV56571,0,3.0,3.0,27000.0,9000.0,3204.0,1068.0,8.0,6.0,4520.0,565.0,100.0,12.5
PRV56572,0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,3890.0,194.5,0.0,0.0
PRV56574,0,12.0,10.0,104000.0,8666.666666666666,11748.0,1068.0,50.0,41.0,17180.0,343.6,80.0,1.6
PRV56575,1,113.0,102.0,958000.0,8477.87610619469,118548.0,1068.0,717.0,459.0,196530.0,274.10041841004187,2460.0,3.430962343096234
PRV56576,0,1.0,1.0,4000.0,4000.0,1068.0,1068.0,233.0,106.0,63150.0,271.0300429184549,430.0,1.8454935622317596
PRV56577,0,8.0,8.0,51000.0,6375.0,7476.0,1068.0,285.0,240.0,61430.0,215.5438596491228,570.0,2.0
PRV56578,0,7.0,7.0,115000.0,16428.571428571428,7476.0,1068.0,74.0,66.0,23730.0,320.6756756756757,170.0,2.2972972972972974
PRV56579,0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,17.0,6850.0,175.64102564102564,70.0,1.794871794871795
PRV56580,0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,163.0,62890.0,339.94594594594594,590.0,3.189189189189189
PRV56581,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2110.0,301.42857142857144,0.0,0.0
PRV56582,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,30.0,0.0,0.0
PRV56583,0,13.0,13.0,105000.0,8076.923076923077,13884.0,1068.0,11.0,11.0,4070.0,370.0,0.0,0.0
PRV56584,0,4.0,4.0,21000.0,5250.0,4272.0,1068.0,51.0,34.0,15660.0,307.05882352941177,80.0,1.5686274509803921
PRV56585,0,4.0,4.0,25000.0,6250.0,4272.0,1068.0,3.0,3.0,90.0,30.0,0.0,0.0
PRV56586,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,370.0,92.5,200.0,50.0
PRV56587,1,18.0,18.0,241000.0,13388.888888888889,18156.0,1068.0,455.0,325.0,136970.0,301.032967032967,1000.0,2.197802197802198
PRV56588,1,100.0,96.0,962000.0,9620.0,105732.0,1068.0,169.0,155.0,68600.0,405.91715976331363,360.0,2.1301775147928996
PRV56589,0,4.0,4.0,31000.0,7750.0,4272.0,1068.0,20.0,20.0,11650.0,582.5,120.0,6.0
PRV56590,0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,31.0,10410.0,315.45454545454544,0.0,0.0
PRV56591,1,16.0,13.0,98000.0,6125.0,17088.0,1068.0,127.0,74.0,37460.0,294.96062992125985,300.0,2.3622047244094486
PRV56592,1,63.0,51.0,726400.0,11530.15873015873,63012.0,1068.0,55.0,49.0,5840.0,106.18181818181819,110.0,2.0
PRV56593,0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,13490.0,293.2608695652174,60.0,1.3043478260869565
PRV56594,0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,64.0,29730.0,424.7142857142857,280.0,4.0
PRV56595,0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,46.0,15760.0,281.42857142857144,80.0,1.4285714285714286
PRV56596,0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,4140.0,230.0,50.0,2.7777777777777777
PRV56597,0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,110.0,52120.0,272.87958115183244,540.0,2.8272251308900525
PRV56598,0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,194.0,87080.0,311.0,770.0,2.75
PRV56601,0,1.0,1.0,3000.0,3000.0,1068.0,1068.0,32.0,30.0,8510.0,265.9375,100.0,3.125
PRV56602,0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,49.0,55810.0,384.8965517241379,440.0,3.0344827586206895
PRV56603,0,1.0,1.0,6000.0,6000.0,1068.0,1068.0,3.0,3.0,120.0,40.0,0.0,0.0
PRV56604,0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,27.0,9780.0,337.2413793103448,0.0,0.0
PRV56605,1,4.0,3.0,26000.0,6500.0,4272.0,1068.0,104.0,32.0,25240.0,242.69230769230768,180.0,1.7307692307692308
PRV56606,0,9.0,9.0,81000.0,9000.0,9612.0,1068.0,55.0,18.0,13550.0,246.36363636363637,100.0,1.8181818181818181
PRV56607,0,4.0,4.0,26000.0,6500.0,4272.0,1068.0,68.0,43.0,22820.0,335.5882352941176,350.0,5.147058823529412
PRV56608,1,0.0,0.0,0.0,0.0,0.0,0.0,856.0,421.0,235250.0,274.8247663551402,1770.0,2.067757009345794
PRV56610,0,12.0,11.0,74000.0,6166.666666666667,12816.0,1068.0,18.0,17.0,2590.0,143.88888888888889,0.0,0.0
PRV56611,0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,59.0,26970.0,219.26829268292684,780.0,6.341463414634147
PRV56613,0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,128.0,81390.0,267.73026315789474,620.0,2.039473684210526
PRV56614,0,15.0,14.0,125000.0,8333.333333333334,13884.0,1068.0,11.0,11.0,1100.0,100.0,0.0,0.0
PRV56615,0,3.0,2.0,36000.0,12000.0,3204.0,1068.0,126.0,97.0,28650.0,227.38095238095238,370.0,2.9365079365079363
PRV56616,1,0.0,0.0,0.0,0.0,0.0,0.0,176.0,138.0,38150.0,216.76136363636363,300.0,1.7045454545454546
PRV56618,0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,98.0,32210.0,238.59259259259258,640.0,4.7407407407407405
PRV56621,0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,81.0,31940.0,350.989010989011,410.0,4.5054945054945055
PRV56622,0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,21.0,8930.0,343.46153846153845,0.0,0.0
PRV56624,1,7.0,7.0,183000.0,26142.85714285714,7476.0,1068.0,15.0,14.0,4460.0,297.3333333333333,90.0,6.0
PRV56625,0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,32.0,10020.0,278.3333333333333,0.0,0.0
PRV56626,0,4.0,4.0,44200.0,11050.0,4272.0,1068.0,90.0,63.0,21470.0,238.55555555555554,190.0,2.111111111111111
PRV56628,0,9.0,9.0,83800.0,9311.111111111111,9612.0,1068.0,92.0,76.0,26620.0,289.3478260869565,140.0,1.5217391304347827
PRV56630,1,63.0,51.0,567000.0,9000.0,67284.0,1068.0,96.0,74.0,30230.0,314.8958333333333,210.0,2.1875
PRV56632,0,7.0,4.0,39000.0,5571.428571428572,7476.0,1068.0,66.0,22.0,25920.0,392.72727272727275,0.0,0.0
PRV56633,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,600.0,120.0,0.0,0.0
PRV56634,0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,123.0,55830.0,271.0194174757282,400.0,1.941747572815534
PRV56635,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2270.0,227.0,0.0,0.0
PRV56637,0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,137.0,40250.0,250.0,430.0,2.670807453416149
PRV56638,0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,24.0,7230.0,278.0769230769231,80.0,3.076923076923077
PRV56639,0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,39.0,46400.0,483.3333333333333,130.0,1.3541666666666667
PRV56640,0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,7320.0,318.2608695652174,100.0,4.3478260869565215
PRV56641,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,0.0,0.0
PRV56642,0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,103.0,45430.0,322.1985815602837,590.0,4.184397163120567
PRV56643,0,8.0,7.0,67000.0,8375.0,8544.0,1068.0,16.0,16.0,5690.0,355.625,0.0,0.0
PRV56645,0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,52.0,22720.0,355.0,160.0,2.5
PRV56647,1,121.0,102.0,1274600.0,10533.88429752066,126024.0,1068.0,62.0,58.0,14310.0,230.80645161290323,60.0,0.967741935483871
PRV56648,0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,48.0,14940.0,304.8979591836735,140.0,2.857142857142857
PRV56649,1,7.0,7.0,120000.0,17142.85714285714,6408.0,1068.0,259.0,120.0,72350.0,279.34362934362935,970.0,3.7451737451737452
PRV56651,0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,38.0,18630.0,262.3943661971831,40.0,0.5633802816901409
PRV56653,0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,39.0,21060.0,292.5,100.0,1.3888888888888888
PRV56654,0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,34.0,17620.0,359.59183673469386,140.0,2.857142857142857
PRV56655,0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,104.0,69380.0,276.41434262948206,1010.0,4.0239043824701195
PRV56656,0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,29.0,14060.0,334.76190476190476,260.0,6.190476190476191
PRV56657,0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,18.0,5200.0,260.0,0.0,0.0
PRV56658,0,1.0,1.0,20000.0,20000.0,1068.0,1068.0,69.0,68.0,15160.0,219.71014492753622,360.0,5.217391304347826
PRV56659,0,2.0,2.0,9000.0,4500.0,2136.0,1068.0,139.0,65.0,25550.0,183.81294964028777,210.0,1.5107913669064748
PRV56660,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,180.0,45.0,0.0,0.0
PRV56662,0,3.0,2.0,14000.0,4666.666666666667,3204.0,1068.0,6.0,5.0,1290.0,215.0,0.0,0.0
PRV56663,0,13.0,13.0,100020.0,7693.846153846154,12816.0,1068.0,238.0,123.0,59620.0,250.50420168067228,520.0,2.1848739495798317
PRV56664,0,1.0,1.0,57000.0,57000.0,1068.0,1068.0,14.0,11.0,2600.0,185.71428571428572,0.0,0.0
PRV56667,0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,28.0,6300.0,196.875,90.0,2.8125
PRV56668,1,52.0,45.0,619000.0,11903.846153846154,55536.0,1068.0,21.0,20.0,4470.0,212.85714285714286,70.0,3.3333333333333335
PRV56669,1,29.0,24.0,278400.0,9600.0,29904.0,1068.0,11.0,8.0,5210.0,473.6363636363636,100.0,9.090909090909092
PRV56671,0,3.0,2.0,25000.0,8333.333333333334,3204.0,1068.0,40.0,28.0,10340.0,258.5,150.0,3.75
PRV56672,0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,70.0,40980.0,254.53416149068323,220.0,1.3664596273291925
PRV56673,0,2.0,2.0,42000.0,21000.0,2136.0,1068.0,2.0,2.0,640.0,320.0,0.0,0.0
PRV56674,0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,21.0,15860.0,344.7826086956522,100.0,2.1739130434782608
PRV56675,0,0.0,0.0,0.0,0.0,0.0,0.0,323.0,172.0,98690.0,305.54179566563465,740.0,2.291021671826625
PRV56677,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,20.0,0.0,0.0
PRV56679,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,19.0,4170.0,166.8,100.0,4.0
PRV56680,0,8.0,8.0,61000.0,7625.0,8544.0,1068.0,25.0,24.0,3400.0,136.0,170.0,6.8
PRV56681,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,790.0,158.0,0.0,0.0
PRV56682,0,3.0,3.0,14000.0,4666.666666666667,3204.0,1068.0,16.0,16.0,2410.0,150.625,0.0,0.0
PRV56683,0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,143.0,54880.0,328.622754491018,340.0,2.035928143712575
PRV56684,0,16.0,16.0,158000.0,9875.0,17088.0,1068.0,76.0,72.0,14070.0,185.1315789473684,30.0,0.39473684210526316
PRV56685,1,35.0,30.0,327900.0,9368.57142857143,34176.0,1068.0,370.0,112.0,107390.0,290.2432432432432,290.0,0.7837837837837838
PRV56686,0,15.0,13.0,142000.0,9466.666666666666,16020.0,1068.0,5.0,5.0,1000.0,200.0,100.0,20.0
PRV56687,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,4120.0,457.77777777777777,110.0,12.222222222222221
PRV56688,0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,19.0,7860.0,212.43243243243242,140.0,3.7837837837837838
PRV56689,1,0.0,0.0,0.0,0.0,0.0,0.0,1794.0,796.0,505530.0,281.7892976588629,5450.0,3.0379041248606464
PRV56691,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,340.0,85.0,0.0,0.0
PRV56693,0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,302.0,91230.0,244.58445040214477,1350.0,3.6193029490616624
PRV56694,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3950.0,493.75,70.0,8.75
PRV56696,0,7.0,7.0,65000.0,9285.714285714286,7476.0,1068.0,27.0,26.0,4220.0,156.2962962962963,70.0,2.5925925925925926
PRV56697,0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,36.0,21570.0,276.53846153846155,200.0,2.5641025641025643
PRV56699,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,550.0,183.33333333333334,0.0,0.0
PRV56700,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,640.0,128.0,0.0,0.0
PRV56701,0,4.0,4.0,32000.0,8000.0,4272.0,1068.0,19.0,18.0,4680.0,246.31578947368422,0.0,0.0
PRV56702,0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,82.0,47350.0,211.38392857142858,380.0,1.6964285714285714
PRV56703,0,21.0,21.0,180200.0,8580.952380952382,22428.0,1068.0,27.0,27.0,5870.0,217.40740740740742,50.0,1.8518518518518519
PRV56705,0,4.0,4.0,56000.0,14000.0,4272.0,1068.0,12.0,12.0,5120.0,426.6666666666667,0.0,0.0
PRV56706,1,31.0,26.0,248000.0,8000.0,32040.0,1068.0,316.0,137.0,98360.0,311.26582278481015,460.0,1.4556962025316456
PRV56707,0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,2860.0,158.88888888888889,160.0,8.88888888888889
PRV56708,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,3530.0,504.2857142857143,0.0,0.0
PRV56710,0,10.0,10.0,50000.0,5000.0,10680.0,1068.0,57.0,46.0,14690.0,257.719298245614,80.0,1.4035087719298245
PRV56711,1,8.0,7.0,93000.0,11625.0,8544.0,1068.0,55.0,38.0,14950.0,271.8181818181818,230.0,4.181818181818182
PRV56712,0,2.0,1.0,5000.0,2500.0,2136.0,1068.0,2.0,2.0,310.0,155.0,0.0,0.0
PRV56713,0,55.0,43.0,468000.0,8509.09090909091,56604.0,1068.0,118.0,100.0,31920.0,270.50847457627117,380.0,3.2203389830508473
PRV56715,0,3.0,3.0,16000.0,5333.333333333333,2136.0,1068.0,10.0,10.0,2670.0,267.0,70.0,7.0
PRV56716,0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,65.0,47360.0,381.93548387096774,600.0,4.838709677419355
PRV56717,0,1.0,1.0,11000.0,11000.0,1068.0,1068.0,7.0,6.0,400.0,57.142857142857146,0.0,0.0
PRV56718,0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,77.0,32620.0,229.71830985915494,590.0,4.154929577464789
PRV56719,1,10.0,10.0,108000.0,10800.0,10680.0,1068.0,57.0,50.0,15600.0,273.6842105263158,130.0,2.280701754385965
PRV56720,0,2.0,2.0,16000.0,8000.0,2136.0,1068.0,10.0,10.0,2750.0,275.0,50.0,5.0
PRV56721,0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,182.0,60120.0,297.6237623762376,820.0,4.0594059405940595
PRV56722,0,2.0,2.0,17000.0,8500.0,1068.0,1068.0,23.0,23.0,7770.0,337.82608695652175,280.0,12.173913043478262
PRV56723,0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,11.0,2830.0,157.22222222222223,80.0,4.444444444444445
PRV56724,0,6.0,6.0,81000.0,13500.0,6408.0,1068.0,20.0,20.0,4860.0,243.0,70.0,3.5
PRV56725,0,0.0,0.0,0.0,0.0,0.0,0.0,291.0,132.0,99310.0,341.27147766323026,940.0,3.2302405498281788
PRV56726,0,3.0,3.0,67000.0,22333.333333333332,3204.0,1068.0,13.0,13.0,5440.0,418.46153846153845,0.0,0.0
PRV56728,0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,17.0,10640.0,253.33333333333334,50.0,1.1904761904761905
PRV56729,0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,179.0,70080.0,320.0,840.0,3.835616438356164
PRV56730,1,23.0,21.0,295700.0,12856.521739130434,24564.0,1068.0,31.0,30.0,8250.0,266.1290322580645,0.0,0.0
PRV56731,1,4.0,4.0,104000.0,26000.0,4272.0,1068.0,16.0,16.0,5700.0,356.25,80.0,5.0
PRV56732,1,13.0,11.0,171100.0,13161.538461538461,13884.0,1068.0,15.0,15.0,1820.0,121.33333333333333,70.0,4.666666666666667
PRV56733,0,12.0,12.0,79000.0,6583.333333333333,12816.0,1068.0,186.0,86.0,44300.0,238.1720430107527,460.0,2.4731182795698925
PRV56734,0,10.0,10.0,107000.0,10700.0,10680.0,1068.0,12.0,12.0,2700.0,225.0,90.0,7.5
PRV56735,0,0.0,0.0,0.0,0.0,0.0,0.0,412.0,285.0,133630.0,324.34466019417476,1940.0,4.70873786407767
PRV56738,0,19.0,19.0,143000.0,7526.315789473684,20292.0,1068.0,493.0,295.0,125680.0,254.9290060851927,1320.0,2.6774847870182557
PRV56739,0,1.0,1.0,11000.0,11000.0,1068.0,1068.0,4.0,4.0,150.0,37.5,0.0,0.0
PRV56740,0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,38.0,8720.0,193.77777777777777,80.0,1.7777777777777777
PRV56741,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,5620.0,224.8,90.0,3.6
PRV56742,0,9.0,9.0,116000.0,12888.888888888889,9612.0,1068.0,26.0,25.0,4750.0,182.69230769230768,0.0,0.0
PRV56743,0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,328.0,126960.0,323.0534351145038,1050.0,2.6717557251908395
PRV56745,0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,53.0,27460.0,208.03030303030303,530.0,4.015151515151516
PRV56746,0,15.0,15.0,160000.0,10666.666666666666,16020.0,1068.0,28.0,27.0,11030.0,393.92857142857144,60.0,2.142857142857143
PRV56747,0,1.0,1.0,12000.0,12000.0,1068.0,1068.0,15.0,15.0,6530.0,435.3333333333333,0.0,0.0
PRV56748,1,117.0,108.0,1319000.0,11273.504273504273,122820.0,1068.0,346.0,285.0,96780.0,279.71098265895955,890.0,2.5722543352601157
PRV56749,0,11.0,10.0,108000.0,9818.181818181818,10680.0,1068.0,17.0,16.0,2210.0,130.0,0.0,0.0
PRV56750,0,1.0,1.0,25000.0,25000.0,1068.0,1068.0,10.0,10.0,1350.0,135.0,0.0,0.0
PRV56751,0,5.0,5.0,66000.0,13200.0,5340.0,1068.0,79.0,50.0,20410.0,258.3544303797468,360.0,4.556962025316456
PRV56752,0,1.0,1.0,12000.0,12000.0,1068.0,1068.0,24.0,23.0,4120.0,171.66666666666666,120.0,5.0
PRV56753,0,9.0,8.0,93000.0,10333.333333333334,9612.0,1068.0,15.0,15.0,7080.0,472.0,0.0,0.0
PRV56754,0,9.0,6.0,54000.0,6000.0,9612.0,1068.0,100.0,65.0,20050.0,200.5,160.0,1.6
PRV56755,0,3.0,3.0,51000.0,17000.0,3204.0,1068.0,15.0,14.0,3160.0,210.66666666666666,70.0,4.666666666666667
PRV56758,0,0.0,0.0,0.0,0.0,0.0,0.0,531.0,347.0,164890.0,310.52730696798494,1770.0,3.3333333333333335
PRV56759,0,2.0,2.0,27000.0,13500.0,2136.0,1068.0,9.0,9.0,1260.0,140.0,40.0,4.444444444444445
PRV56760,0,0.0,0.0,0.0,0.0,0.0,0.0,643.0,403.0,188300.0,292.84603421461895,1610.0,2.5038880248833593
PRV56761,0,92.0,83.0,825000.0,8967.391304347826,93984.0,1068.0,25.0,25.0,7220.0,288.8,140.0,5.6
PRV56762,0,1.0,1.0,3000.0,3000.0,1068.0,1068.0,38.0,34.0,7710.0,202.89473684210526,100.0,2.6315789473684212
PRV56763,0,13.0,12.0,115000.0,8846.153846153846,11748.0,1068.0,13.0,13.0,1490.0,114.61538461538461,0.0,0.0
PRV56764,0,5.0,5.0,50000.0,10000.0,5340.0,1068.0,196.0,134.0,45680.0,233.0612244897959,570.0,2.9081632653061225
PRV56765,0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,5970.0,271.3636363636364,0.0,0.0
PRV56766,0,2.0,2.0,16000.0,8000.0,2136.0,1068.0,27.0,25.0,8780.0,325.18518518518516,20.0,0.7407407407407407
PRV56767,0,6.0,6.0,50000.0,8333.333333333334,6408.0,1068.0,12.0,12.0,1570.0,130.83333333333334,70.0,5.833333333333333
PRV56768,0,4.0,4.0,17000.0,4250.0,4272.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56769,0,4.0,4.0,32000.0,8000.0,4272.0,1068.0,19.0,17.0,3120.0,164.21052631578948,0.0,0.0
PRV56771,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,460.0,230.0,30.0,15.0
PRV56772,0,5.0,5.0,36000.0,7200.0,5340.0,1068.0,65.0,49.0,11960.0,184.0,130.0,2.0
PRV56773,0,7.0,7.0,48000.0,6857.142857142857,7476.0,1068.0,36.0,27.0,16730.0,464.72222222222223,220.0,6.111111111111111
PRV56774,0,1.0,1.0,4000.0,4000.0,1068.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56775,0,3.0,3.0,28000.0,9333.333333333334,3204.0,1068.0,15.0,15.0,6350.0,423.3333333333333,0.0,0.0
PRV56777,0,13.0,13.0,109000.0,8384.615384615385,13884.0,1068.0,31.0,31.0,4150.0,133.8709677419355,170.0,5.483870967741935
PRV56778,0,15.0,15.0,114000.0,7600.0,16020.0,1068.0,23.0,23.0,8180.0,355.6521739130435,20.0,0.8695652173913043
PRV56780,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,880.0,125.71428571428571,0.0,0.0
PRV56782,0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,109.0,90010.0,312.53472222222223,510.0,1.7708333333333333
PRV56783,0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,69.0,25430.0,299.1764705882353,0.0,0.0
PRV56784,0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,18.0,6920.0,364.2105263157895,390.0,20.526315789473685
PRV56788,0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,116.0,50070.0,282.8813559322034,170.0,0.96045197740113
PRV56789,0,7.0,7.0,48000.0,6857.142857142857,7476.0,1068.0,60.0,46.0,15510.0,258.5,170.0,2.8333333333333335
PRV56790,0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,64.0,34990.0,384.5054945054945,40.0,0.43956043956043955
PRV56791,0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,162.0,67030.0,287.6824034334764,590.0,2.532188841201717
PRV56792,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2460.0,307.5,0.0,0.0
PRV56793,0,3.0,2.0,44000.0,14666.666666666666,3204.0,1068.0,28.0,27.0,12330.0,440.35714285714283,0.0,0.0
PRV56796,0,3.0,3.0,49000.0,16333.333333333334,2136.0,1068.0,89.0,84.0,22490.0,252.69662921348313,330.0,3.707865168539326
PRV56797,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1260.0,252.0,0.0,0.0
PRV56798,0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,22.0,10100.0,420.8333333333333,40.0,1.6666666666666667
PRV56800,0,7.0,6.0,92000.0,13142.857142857143,7476.0,1068.0,50.0,43.0,8830.0,176.6,90.0,1.8
PRV56801,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,24.0,8210.0,328.4,40.0,1.6
PRV56802,0,13.0,11.0,185000.0,14230.76923076923,13884.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56803,0,8.0,8.0,100000.0,12500.0,7476.0,1068.0,787.0,408.0,219420.0,278.80559085133416,1500.0,1.9059720457433291
PRV56805,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,70.0,70.0,0.0,0.0
